timestamp,request_id,endpoint,http_method,status_code,response_time_ms,consumer,backend_service,deployment_version,region
2026-08-14T11:57:37.528,req-dce016cdec614b16,/checkout,POST,200,47,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:57:39.055,req-26cfdcdca4838f7f,/search,GET,200,334,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:39.082,req-3941f6721cdf3a0a,/search,GET,200,44,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:39.295,req-bad40607d39a5e3a,/checkout,POST,200,50,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:57:39.517,req-340a3f583ddd9f9b,/search,GET,200,324,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:39.780,req-8af4cc181a92c1f3,/cart,GET,200,74,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:40.058,req-7f6a2a8775507fca,/checkout,POST,200,418,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:57:40.188,req-384931149188bb32,/login,POST,200,144,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:57:40.297,req-c5d79b37af958ef8,/search,GET,200,210,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:41.142,req-2256bbd363cef7d6,/search,GET,200,964,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:41.325,req-5ae0cefd28db930c,/search,GET,200,171,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:41.983,req-37178af9a968cde6,/products,GET,200,158,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:42.670,req-c9e75cef3e037f69,/orders,GET,200,50,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:42.907,req-ab1edaf3dfdec89f,/products,GET,200,72,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:43.552,req-09e28a2ebb65abdf,/products,GET,200,9,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:45.229,req-51dc85dc982f7dfd,/login,POST,200,61,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T11:57:45.271,req-7dc33f7504063dce,/checkout,POST,200,71,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:57:45.544,req-5f1dce4e4f1e5a65,/login,POST,200,34,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:57:46.041,req-efe2b19362d4d14d,/login,POST,200,109,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:57:46.063,req-3eb24b647145ca8a,/login,POST,200,76,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:57:46.282,req-f34e5caae8ce128f,/search,GET,200,126,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:46.757,req-e2c61cb02b8e0cfe,/products,GET,200,57,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:47.543,req-42df4f7878349e31,/cart,GET,200,111,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:48.438,req-64e7d63036f76f1e,/search,GET,200,306,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:49.043,req-5b064e7ce46b2461,/products,GET,200,58,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:49.741,req-ad0a42fa5e4ca116,/products,GET,200,48,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:50.973,req-b790831e15b1698d,/cart,GET,200,62,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:51.015,req-90f67d879d4fb906,/checkout,POST,200,100,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:57:51.039,req-560393e1bb4a6aca,/products,GET,200,47,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:51.209,req-1d474374346d3112,/orders,GET,200,45,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:51.237,req-70706b8b06643713,/products,GET,200,24,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:51.705,req-649bafbf33444954,/login,POST,200,42,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:57:52.562,req-bb44a7c0f20003b7,/search,GET,200,134,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:53.099,req-ac38f5e4a7bcc2b0,/search,GET,200,201,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:53.138,req-75d395a786c5dfa8,/search,GET,200,175,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:53.668,req-ce27ff07da402f8c,/cart,GET,200,39,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:54.193,req-7dd85ff38cd79059,/orders,GET,200,152,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:54.200,req-953e05889268b53b,/cart,GET,200,38,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:54.398,req-6ad0afef721604f3,/search,GET,200,76,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:55.045,req-9c9fd278422a4338,/search,GET,200,390,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:55.102,req-6b1137c27373762a,/search,GET,200,87,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:55.215,req-4addeefb1ad11609,/search,GET,200,84,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:55.469,req-8752bfb6d18b19e0,/search,GET,200,255,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:56.156,req-c73de00f4f4d30d4,/checkout,POST,200,58,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:57:56.318,req-07c953995b88d263,/search,GET,200,55,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:56.567,req-bd8b3f7e355e90d3,/search,GET,200,167,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:56.780,req-394e06f0383c371a,/search,GET,200,71,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:56.834,req-05023c4f4776ff9e,/orders,GET,200,160,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:57.006,req-c8c9c231a593278a,/cart,GET,200,227,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:57.230,req-014e382489b3747e,/cart,POST,200,32,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:57.699,req-276712f6e02dcd0a,/products,GET,200,31,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:57.734,req-3ff5f3c40790c92a,/cart,GET,200,50,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:57:58.932,req-fb3bb7d050ec1c59,/search,GET,200,356,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:59.194,req-b2fbef96adcf6879,/products,GET,200,39,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:57:59.818,req-4a1c4b39103b11a1,/login,POST,200,25,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:00.107,req-cf069341d44f9b1d,/search,GET,200,169,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:00.337,req-f67fd575cd305dfa,/search,GET,200,1166,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:00.349,req-f69bcae9f8646b19,/checkout,POST,200,57,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:00.362,req-99a992c490a2e236,/search,GET,200,84,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:00.797,req-494d1d4039228081,/orders,GET,200,84,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:01.388,req-4b3b8cf6ad5b0c15,/search,GET,200,112,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:01.553,req-2c1eae7ef36676f7,/search,GET,200,130,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:01.583,req-e056e95109beeba6,/search,GET,200,198,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:01.840,req-b5913e09ab2753b8,/checkout,POST,200,42,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:01.848,req-2b50cf8fabf2e7a8,/search,GET,200,102,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:02.749,req-24ddc9008d1e8a9a,/search,GET,200,229,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:02.831,req-384b0087388018b4,/refunds,POST,200,232,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:02.866,req-01dd2f752f30341c,/cart,POST,200,60,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:03.505,req-af81eb75d0963728,/search,GET,200,54,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:03.518,req-79a768b256fe2cb0,/search,GET,200,46,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:04.060,req-e284275448e34184,/orders,GET,200,66,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:04.149,req-9f583e6327ccf57a,/login,POST,200,36,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:04.827,req-ef3df59c57c9b4bd,/search,GET,200,311,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:06.144,req-2e8279041025054e,/checkout,POST,200,163,partner-api,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:06.637,req-8e90b4fb4c4a24eb,/checkout,POST,200,144,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:06.710,req-c67d258ee6923070,/refunds,POST,200,103,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:07.566,req-d6b391afdadf71de,/orders,GET,200,142,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:08.902,req-7c374580f0540426,/refunds,POST,200,139,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:09.427,req-2fbc3c304d152305,/login,POST,200,54,partner-api,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:09.553,req-fd20720c69adae8d,/checkout,POST,200,80,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:09.924,req-645207a63fef7be6,/orders,GET,200,100,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:10.815,req-afa90dff9ccc30e6,/search,GET,200,32,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:11.267,req-4f8dbfd6c4dc8c4c,/products,GET,200,62,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:11.556,req-b18d0fcba2830564,/orders,GET,200,47,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:11.628,req-82d55c8d5b1df715,/products,GET,200,27,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:11.679,req-cf101885d5f503d1,/search,GET,200,151,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:12.295,req-fb00c2802f17dd41,/checkout,POST,200,38,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:13.380,req-b514455f4bbde426,/login,POST,200,67,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:13.701,req-4fb99af19ccc820e,/cart,POST,200,30,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:14.179,req-8ac5fc140b330fe4,/orders,GET,200,83,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:14.692,req-a3c5457f7894a05d,/search,GET,200,184,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:15.349,req-23e9c1569af4cfba,/checkout,POST,200,29,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:16.017,req-5be657080995df63,/login,POST,200,54,admin-portal,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:16.186,req-959c733e44fb6928,/products,GET,200,79,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:16.941,req-18eb6ed8986eacaf,/checkout,POST,200,32,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:17.182,req-6bd3d7d252a74732,/products,GET,200,24,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:17.232,req-5d3c1bf61baf0a20,/cart,GET,200,39,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:17.652,req-ad7ff31a516381ee,/orders,GET,200,188,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:18.540,req-dd4e18cdc996a964,/checkout,POST,200,78,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:18.582,req-3b43e119acb5cc40,/search,GET,200,113,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:18.632,req-ff2ee9e35bb36136,/products,GET,200,42,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:19.101,req-aff19bef19b6c1a3,/search,GET,200,57,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:19.659,req-b55167aebad363a9,/orders,GET,200,72,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:20.176,req-0dd94b1bef6b1550,/login,POST,200,72,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:20.217,req-b109ab19b7e5f050,/products,GET,200,21,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:20.321,req-643751e1fbda603a,/products,GET,200,48,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:20.351,req-cba45c59563340f6,/products,GET,200,51,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:20.550,req-ebd5958a9e628105,/checkout,POST,200,74,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:20.776,req-4576f0408cd160a3,/products,GET,200,20,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:20.871,req-665062f2b3ab0ae4,/search,GET,200,63,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:20.993,req-9801c105b0855b34,/search,GET,200,47,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:21.346,req-48139950a5d4a629,/login,POST,200,141,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:22.309,req-b92ea516a7b7730c,/cart,POST,200,38,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:22.858,req-f6bd806c6b9ab9b5,/search,GET,200,212,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:22.951,req-87b7b096987969b2,/login,POST,200,28,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:23.162,req-208c5c8ec8a2463f,/search,GET,200,142,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:23.172,req-a73e08a586f83e12,/products,GET,200,12,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:24.307,req-bc4c528bc12746e9,/products,GET,200,89,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:24.849,req-6d42185057ec7757,/products,GET,200,38,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:24.895,req-2a6a849b6de8c2da,/orders,GET,200,23,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:25.160,req-d4c549c4c6837410,/search,GET,200,170,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:25.615,req-79132b2c34558d33,/checkout,POST,200,57,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:25.733,req-9a934763e6114734,/products,GET,200,82,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:26.872,req-70d8c46b30aaddcc,/checkout,POST,200,58,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:27.634,req-7c66cff24bb11776,/search,GET,200,42,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:28.472,req-111a1c19493780ea,/refunds,POST,200,53,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:28.570,req-bcf9bfe571580031,/checkout,POST,200,127,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:28.818,req-21dc82d620beddb1,/products,GET,200,175,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:29.165,req-c288683730b3b031,/checkout,POST,200,249,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:30.120,req-a74b86e0d32b4b99,/login,POST,200,116,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:30.449,req-b1bc03fc88552eed,/search,GET,200,119,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:31.621,req-963e63b39788758c,/refunds,POST,200,104,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:31.919,req-3c422174ad950a0c,/cart,GET,200,77,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:32.539,req-aabd4eeaceb01450,/search,GET,200,143,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:32.794,req-ced2a52632e401be,/login,POST,200,143,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:33.028,req-9d343e8ab1f8ab86,/cart,GET,200,42,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:33.718,req-55af852689e1349d,/orders,GET,200,154,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:34.126,req-18c0dba64daee94d,/checkout,POST,200,379,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:34.478,req-6ea7b95b5f7f5161,/search,GET,200,143,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:34.564,req-232c72e3cd57aa2d,/products,GET,200,63,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:35.050,req-ad35a4cf298d1489,/search,GET,200,172,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:35.494,req-6d4983d1340bdf8a,/orders,GET,200,42,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:35.506,req-ed52c1f71affc13d,/search,GET,200,80,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:35.910,req-8d6862abce17ad05,/login,POST,200,100,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:35.913,req-aa2c172ec426a46e,/orders,GET,200,43,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:36.401,req-963ec1f8c960a83f,/login,POST,200,32,admin-portal,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:36.762,req-2ad398eb1cdf853f,/login,POST,200,34,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:37.191,req-fdf0c69f58ef96eb,/checkout,POST,200,59,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:37.662,req-22183cbfe59fab85,/products,GET,200,120,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:38.777,req-5f572192de81e48c,/products,GET,200,27,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:38.973,req-f77e6e76e2fbc607,/search,GET,200,196,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:39.198,req-0efd45882952e8c2,/checkout,POST,200,64,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:39.482,req-92c744f50fd658a0,/checkout,POST,200,235,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:40.028,req-0d6f1730641b467b,/cart,POST,200,26,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:40.217,req-cada8abed276ca83,/cart,GET,200,67,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:40.333,req-e7062fa3602a690b,/login,POST,200,17,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:40.707,req-6e583c2a82c6863b,/products,GET,200,50,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:41.052,req-3ba1c3fd84f1d9b4,/orders,GET,200,114,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:41.452,req-c67d23d6ffab586d,/products,GET,200,14,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:41.582,req-0cf161ce567e4699,/search,GET,200,90,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:42.072,req-ff4d3b7947c08260,/products,GET,200,32,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:42.082,req-d8fb7b84b9cdc742,/orders,GET,200,68,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:42.421,req-c50a6fa012ab6e7d,/orders,GET,200,110,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:42.908,req-43188f3914bdf019,/orders,GET,200,76,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:43.763,req-f03ecf6b5048ddb7,/search,GET,200,467,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:43.853,req-912ac11e4d1ae46f,/cart,GET,200,45,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:44.626,req-d298bea8da31e2f4,/search,GET,200,149,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:44.843,req-48ea886b072d66d2,/search,GET,200,453,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:44.945,req-22b129593713459d,/login,POST,200,22,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:44.967,req-9f4b8d3ed9067588,/search,GET,200,249,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:45.949,req-e0ac08a8d2658c89,/products,GET,200,51,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:46.200,req-a3f5d6a27ac10a37,/products,GET,200,70,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:46.954,req-37923bb44dbf0d08,/refunds,POST,200,52,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:47.151,req-53b533491887b6ff,/products,GET,200,82,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:47.798,req-cbda98dd0e0b160c,/products,GET,200,90,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:48.884,req-6ff3eba4659607ec,/search,GET,200,261,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:50.529,req-77a1b47fa7c49a36,/search,GET,200,91,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:50.779,req-f215c1ce3b59f393,/cart,GET,200,31,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:51.103,req-da0d3bd60d6ce794,/search,GET,200,161,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:51.542,req-c3edb88a0ee47281,/cart,GET,400,14,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:51.782,req-235534741c721350,/search,GET,200,88,admin-portal,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:53.363,req-5691488ebb5a3843,/checkout,POST,200,79,partner-api,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:53.836,req-5cd1e37127844e2d,/products,GET,200,163,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:54.125,req-edcaa2a5bdcbb3af,/cart,GET,200,28,web-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:54.515,req-e1e013140e12e88e,/search,GET,200,295,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:54.583,req-9644887d172137df,/login,POST,200,66,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:54.597,req-a177b95c6548d265,/cart,GET,200,31,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:55.185,req-9b074c3ff472dcb9,/orders,GET,200,122,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:55.186,req-6ddf1319129a5d1c,/products,GET,200,43,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:55.212,req-e00bc8c355bd7cac,/products,GET,200,111,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:55.570,req-141028e9787d6de3,/products,GET,200,59,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:55.945,req-24876a38e0655744,/products,GET,200,39,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:57.168,req-9f3999b014bb0eb8,/checkout,POST,200,106,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:57.223,req-d16600f514e4e6c0,/cart,POST,200,391,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:57.308,req-f940d0e0498bece0,/refunds,POST,200,13,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:57.372,req-bc7888dfe918ed50,/login,POST,200,45,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:57.398,req-047de709321430e1,/checkout,POST,200,64,mobile-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:57.425,req-01904deb0941b5ef,/products,GET,200,109,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:57.570,req-42fbcb0b22177676,/cart,GET,200,66,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:57.570,req-c7f0b10b24e9cfc4,/cart,POST,200,72,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:58.111,req-d8433d0706f7e967,/login,POST,200,32,mobile-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:58.159,req-c64f5888cca9f6c7,/cart,POST,200,26,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:58.228,req-56651684ebc3c484,/orders,GET,200,175,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:58:58.314,req-404558dc365c66c6,/search,GET,200,469,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:58.417,req-876174cf9aef8545,/products,GET,200,41,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:58.447,req-b76c4ab29c14e3a3,/products,GET,200,142,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:58.522,req-20b8e011c60a5385,/search,GET,200,106,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:58:59.495,req-8cc4255fbded5eaf,/login,POST,200,276,web-app,auth-service,v2.0.7,us-east-1
2026-08-14T11:58:59.683,req-32c65af3021cb56b,/checkout,POST,200,21,web-app,payment-service,v2.4.0,us-east-1
2026-08-14T11:58:59.979,req-e79757ad6b0d63ac,/products,GET,200,23,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:59:01.112,req-55749f1e307edca3,/search,GET,200,132,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:59:01.750,req-0aca890f70732da1,/search,GET,200,216,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:59:01.969,req-b301c4ec373af74b,/orders,GET,200,45,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:59:02.702,req-359e0398a1338a14,/orders,GET,200,140,partner-api,inventory-service,v1.8.3,us-east-1
2026-08-14T11:59:03.144,req-1138ac36f564c8d6,/search,GET,200,101,mobile-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:59:03.287,req-547ce215e4b4633d,/products,GET,200,106,partner-api,catalog-service,v3.1.0,us-east-1
2026-08-14T11:59:03.399,req-7ae050fcc12a8953,/cart,GET,200,113,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:59:03.402,req-a58aa1d759dc05d1,/orders,GET,200,372,mobile-app,inventory-service,v1.8.3,us-east-1
2026-08-14T11:59:03.437,req-556e8464a5da088a,/search,GET,200,157,web-app,catalog-service,v3.1.0,us-east-1
2026-08-14T11:59:03.887,req-1c364bb6b6ad689c,/cart,GET,200,226,mobile-app,inventory-service,v1.8.3,us-east-1
